Data File,Sample Notes,RT (min),Peak Name,Result Type,Area,Amt,Calib Amt,Dev%-Amt,Sample Type,plate
201026_MIA_166.xms,ISY_CYC_P2_B10,2.392,Tryptamine,Identified,1.01E+07,71107.055,---,---,Analysis,P2
201026_MIA_167.xms,ISY_CYC_P2_B11,2.383,Tryptamine,Identified,8.05E+06,59379.121,---,---,Analysis,P2
201026_MIA_168.xms,ISY_CYC_P2_B12,2.388,Tryptamine,Identified,2.60E+06,17484.984,---,---,Analysis,P2
201026_MIA_169.xms,QC_mix_08,2.398,Tryptamine,Identified,2062,N/A,1000,-100.1,Verification,P2
201026_MIA_170.xms,ISY_CYC_P2_C1,2.382,Tryptamine,Identified,6.74E+06,48557.688,---,---,Analysis,P2
201026_MIA_171.xms,ISY_CYC_P2_C2,2.375,Tryptamine,Identified,2.24E+07,154643.406,---,---,Analysis,P2
201026_MIA_172.xms,ISY_CYC_P2_C3,2.379,Tryptamine,Identified,8.23E+06,52755.492,---,---,Analysis,P2
201026_MIA_173.xms,ISY_CYC_P2_C4,2.393,Tryptamine,Identified,1.65E+07,108726.258,---,---,Analysis,P2
201026_MIA_174.xms,ISY_CYC_P2_C5,2.38,Tryptamine,Identified,9.21E+06,59883.234,---,---,Analysis,P2
201026_MIA_175.xms,ISY_CYC_P2_C6,2.427,Tryptamine,Failed,857,N/A,---,---,Analysis,P2
201026_MIA_176.xms,ISY_CYC_P2_C7,2.384,Tryptamine,Identified,4.01E+06,24073.74,---,---,Analysis,P2
201026_MIA_177.xms,ISY_CYC_P2_C8,2.384,Tryptamine,Identified,2.11E+06,14061.612,---,---,Analysis,P2
201026_MIA_178.xms,ISY_CYC_P2_C9,2.377,Tryptamine,Identified,6.12E+06,34089.672,---,---,Analysis,P2
201026_MIA_179.xms,ISY_CYC_P2_C10,2.39,Tryptamine,Identified,8.29E+06,63409.633,---,---,Analysis,P2
201026_MIA_180.xms,ISY_CYC_P2_C11,2.382,Tryptamine,Identified,7.91E+06,48633.852,---,---,Analysis,P2
201026_MIA_181.xms,ISY_CYC_P2_C12,2.384,Tryptamine,Identified,4.88E+06,37265.086,---,---,Analysis,P2
201026_MIA_182.xms,QC_mix_09,2.377,Tryptamine,Identified,9026,N/A,1000,-100.1,Verification,P2
201026_MIA_183.xms,ISY_CYC_P2_D1,2.378,Tryptamine,Identified,7.64E+06,59764.387,---,---,Analysis,P2
201026_MIA_184.xms,ISY_CYC_P2_D2,2.386,Tryptamine,Identified,1.82E+07,132512.844,---,---,Analysis,P2
201026_MIA_185.xms,ISY_CYC_P2_D3,2.426,Tryptamine,Failed,2589,N/A,---,---,Analysis,P2
201026_MIA_186.xms,ISY_CYC_P2_D4,2.434,Tryptamine,Failed,2455,N/A,---,---,Analysis,P2
201026_MIA_187.xms,ISY_CYC_P2_D5,2.37,Tryptamine,Identified,1.29E+07,98435.883,---,---,Analysis,P2
201026_MIA_188.xms,ISY_CYC_P2_D6,2.431,Tryptamine,Identified,47685,N/A,---,---,Analysis,P2
201026_MIA_189.xms,ISY_CYC_P2_D7,2.378,Tryptamine,Identified,3.56E+06,23908.723,---,---,Analysis,P2
201026_MIA_190.xms,ISY_CYC_P2_D8,2.371,Tryptamine,Identified,5.31E+06,35575.391,---,---,Analysis,P2
201026_MIA_191.xms,ISY_CYC_P2_D9,2.394,Tryptamine,Identified,4.49E+06,24281.777,---,---,Analysis,P2
201026_MIA_192.xms,ISY_CYC_P2_D10,2.383,Tryptamine,Identified,1.20E+07,93053.102,---,---,Analysis,P2
201026_MIA_193.xms,ISY_CYC_P2_D11,2.373,Tryptamine,Identified,7.00E+06,64812.285,---,---,Analysis,P2
201026_MIA_194.xms,ISY_CYC_P2_D12,2.37,Tryptamine,Identified,2.74E+07,139730.578,---,---,Analysis,P2
201026_MIA_195.xms,Solvent Blank,2.392,Tryptamine,Identified,201251,6393.662,---,---,Blank,P2
201026_MIA_195001.xms,Solvent Blank,2.384,Tryptamine,Identified,21838,5605.041,---,---,Blank,P2
201026_MIA_196.xms,Blank,2.397,Tryptamine,Identified,1745,1202.06,---,---,Blank,P2
201026_MIA_197.xms,0.05 mg/L stric_v13#1,2.392,Tryptamine,Identified,19599,---,50,N/A,Calibration,P2
201026_MIA_198.xms,0.1 mg/L stric_v13#2,2.382,Tryptamine,Identified,41606,52.539,100,-47.461,Calibration,P2
201026_MIA_199.xms,0.25 mg/L stric_v13#3,2.39,Tryptamine,Identified,72349,364.586,250,45.835,Calibration,P2
201026_MIA_200.xms,0.5 mg/L stric_v13#4,2.394,Tryptamine,Identified,98688,732.037,500,46.407,Calibration,P2
201026_MIA_201.xms,1 mg/L stric_v13#5,2.383,Tryptamine,Identified,197848,1716.34,1000,71.634,Calibration,P2
201026_MIA_202.xms,2.5 mg/L stric_v13#6,2.385,Tryptamine,Identified,394406,4155.738,2500,66.23,Calibration,P2
201026_MIA_203.xms,5 mg/L stric_v13#7,2.386,Tryptamine,Identified,754536,7722.946,5000,54.459,Calibration,P2
201026_MIA_204.xms,10 mg/L stric_v13#8,2.381,Tryptamine,Identified,1.52E+06,14071.125,10000,40.711,Calibration,P2
201026_MIA_205.xms,25 mg/L stric_v13#9,2.391,Tryptamine,Identified,3.73E+06,37127.059,25000,48.508,Calibration,P2
201026_MIA_206.xms,50 mg/L stric_v13#10,2.384,Tryptamine,Identified,7.16E+06,76645.07,50000,53.29,Calibration,P2
201026_MIA_207.xms,Solvent Blank,2.381,Tryptamine,Identified,3014,4600.691,---,---,Blank,P2
201026_MIA_207001.xms,Solvent Blank,2.396,Tryptamine,Identified,2432,3166.893,---,---,Blank,P2
201026_MIA_207002.xms,Solvent Blank,2.387,Tryptamine,Identified,2822,4834.13,---,---,Blank,P2
201026_MIA_208.xms,ISY_CYC_P2_E1,2.382,Tryptamine,Identified,1.03E+07,79756.32,---,---,Analysis,P2
201026_MIA_209.xms,ISY_CYC_P2_E2,2.369,Tryptamine,Identified,1.65E+07,143791.719,---,---,Analysis,P2
201026_MIA_210.xms,ISY_CYC_P2_E3,2.372,Tryptamine,Identified,2.00E+07,140808,---,---,Analysis,P2
201026_MIA_211.xms,ISY_CYC_P2_E4,2.381,Tryptamine,Identified,1.82E+07,134388.703,---,---,Analysis,P2
201026_MIA_212.xms,ISY_CYC_P2_E5,2.385,Tryptamine,Identified,1.21E+07,94604.141,---,---,Analysis,P2
201026_MIA_213.xms,ISY_CYC_P2_E6,2.383,Tryptamine,Identified,4.42E+06,31808.365,---,---,Analysis,P2
201026_MIA_214.xms,ISY_CYC_P2_E7,2.387,Tryptamine,Identified,4.69E+06,36076.961,---,---,Analysis,P2
201026_MIA_215.xms,ISY_CYC_P2_E8,2.38,Tryptamine,Identified,8.43E+06,65650.148,---,---,Analysis,P2
201026_MIA_216.xms,ISY_CYC_P2_E9,2.378,Tryptamine,Identified,3.49E+06,25898.588,---,---,Analysis,P2
201026_MIA_217.xms,ISY_CYC_P2_E10,2.369,Tryptamine,Identified,9.22E+06,73250.039,---,---,Analysis,P2
201026_MIA_218.xms,ISY_CYC_P2_E11,2.437,Tryptamine,Failed,2336,N/A,---,---,Analysis,P2
201026_MIA_219.xms,ISY_CYC_P2_E12,2.368,Tryptamine,Identified,1.73E+07,138314.266,---,---,Analysis,P2
201026_MIA_220.xms,QC_mix_10,2.394,Tryptamine,Identified,811,N/A,1000,-100.1,Verification,P2
201026_MIA_221.xms,ISY_CYC_P2_F1,2.369,Tryptamine,Identified,9.20E+06,66807.664,---,---,Analysis,P2
201026_MIA_222.xms,ISY_CYC_P2_F2,2.373,Tryptamine,Identified,6.86E+06,76524.094,---,---,Analysis,P2
201026_MIA_223.xms,ISY_CYC_P2_F3,2.427,Tryptamine,Identified,11609,N/A,---,---,Analysis,P2
201026_MIA_224.xms,ISY_CYC_P2_F4,2.417,Tryptamine,Failed,12014,N/A,---,---,Analysis,P2
201026_MIA_225.xms,ISY_CYC_P2_F5,2.382,Tryptamine,Identified,1.04E+07,99974.375,---,---,Analysis,P2
201026_MIA_226.xms,ISY_CYC_P2_F6,2.431,Tryptamine,Identified,2434,N/A,---,---,Analysis,P2
201026_MIA_227.xms,ISY_CYC_P2_F7,2.384,Tryptamine,Identified,1.49E+07,147439.609,---,---,Analysis,P2
201026_MIA_228.xms,ISY_CYC_P2_F8,2.376,Tryptamine,Identified,7.08E+06,54697.273,---,---,Analysis,P2
201026_MIA_229.xms,ISY_CYC_P2_F9,2.389,Tryptamine,Identified,4.19E+06,30517.645,---,---,Analysis,P2
201026_MIA_230.xms,ISY_CYC_P2_F10,2.38,Tryptamine,Identified,1.24E+07,105871.109,---,---,Analysis,P2
201026_MIA_231.xms,ISY_CYC_P2_F11,2.38,Tryptamine,Identified,1.21E+07,91095.016,---,---,Analysis,P2
201026_MIA_232.xms,ISY_CYC_P2_F12,2.386,Tryptamine,Identified,7.54E+06,61664.746,---,---,Analysis,P2
201026_MIA_233.xms,QC_mix_11,2.393,Tryptamine,Identified,6647,N/A,1000,-100.1,Verification,P2
201026_MIA_234.xms,ISY_CYC_P2_G1,2.375,Tryptamine,Identified,8.44E+06,67311.219,---,---,Analysis,P2
201026_MIA_235.xms,ISY_CYC_P2_G2,2.379,Tryptamine,Identified,8.83E+06,73736.313,---,---,Analysis,P2
201026_MIA_236.xms,ISY_CYC_P2_G3,2.379,Tryptamine,Identified,1.51E+07,126596.5,---,---,Analysis,P2
201026_MIA_237.xms,ISY_CYC_P2_G4,2.367,Tryptamine,Identified,1.71E+07,143404.891,---,---,Analysis,P2
201026_MIA_238.xms,ISY_CYC_P2_G5,2.37,Tryptamine,Identified,1.76E+07,146907.094,---,---,Analysis,P2
201026_MIA_239.xms,ISY_CYC_P2_G6,2.389,Tryptamine,Identified,9.26E+06,88861.703,---,---,Analysis,P2
201026_MIA_240.xms,ISY_CYC_P2_H1,2.376,Tryptamine,Identified,1.61E+07,150298.406,---,---,Analysis,P2
201026_MIA_241.xms,ISY_CYC_P2_H2,2.381,Tryptamine,Identified,9.88E+06,94931.602,---,---,Analysis,P2
201026_MIA_242.xms,ISY_CYC_P2_H3,2.375,Tryptamine,Identified,1.54E+07,83497.203,---,---,Analysis,P2
201026_MIA_243.xms,ISY_CYC_P2_H4,2.377,Tryptamine,Identified,1.24E+07,94299.906,---,---,Analysis,P2
201026_MIA_244.xms,ISY_CYC_P2_H5,2.368,Tryptamine,Identified,8.41E+06,62743.383,---,---,Analysis,P2
201026_MIA_245.xms,ISY_CYC_P2_H6,2.376,Tryptamine,Identified,1.08E+07,90429.063,---,---,Analysis,P2
201026_MIA_246.xms,Solvent Blank,2.39,Tryptamine,Identified,82960,4191.67,---,---,Blank,P2
201026_MIA_246001.xms,Solvent Blank,2.384,Tryptamine,Identified,4335,2650.71,---,---,Blank,P2
201026_MIA_247.xms,Blank,2.402,Tryptamine,Identified,635,326.877,---,---,Blank,P2
201026_MIA_248.xms,0.05 mg/L stric_v13#1,2.375,Tryptamine,Failed,13058,---,50,N/A,Calibration,P2
201026_MIA_249.xms,0.1 mg/L stric_v13#2,2.364,Tryptamine,Identified,24157,55.747,100,-44.253,Calibration,P2
201026_MIA_250.xms,0.25 mg/L stric_v13#3,2.361,Tryptamine,Identified,51061,327.587,250,31.035,Calibration,P2
201026_MIA_251.xms,0.5 mg/L stric_v13#4,2.366,Tryptamine,Identified,93161,762.401,500,52.48,Calibration,P2
201026_MIA_252.xms,1 mg/L stric_v13#5,2.366,Tryptamine,Identified,185957,1673.144,1000,67.314,Calibration,P2
201026_MIA_253.xms,2.5 mg/L stric_v13#6,2.364,Tryptamine,Identified,406649,4368.071,2500,74.723,Calibration,P2
201026_MIA_254.xms,5 mg/L stric_v13#7,2.435,Tryptamine,Failed,806,---,5000,N/A,Calibration,P2
201026_MIA_255.xms,10 mg/L stric_v13#8,2.42,Tryptamine,Identified,810,---,10000,N/A,Calibration,P2
201026_MIA_256.xms,25 mg/L stric_v13#9,2.426,Tryptamine,Failed,3244,---,25000,N/A,Calibration,P2
201026_MIA_257.xms,50 mg/L stric_v13#10,2.43,Tryptamine,Failed,1430,---,50000,N/A,Calibration,P2
201026_MIA_258.xms,Solvent Blank,2.385,Tryptamine,Identified,2658,9908.042,---,---,Blank,P2
201026_MIA_258001.xms,Solvent Blank,2.387,Tryptamine,Identified,2122,4694.87,---,---,Blank,P2
201026_MIA_999.xms,Solvent Blank,2.404,Tryptamine,Missing,0,---,---,---,Blank,P2
201026_MIA_001b.xms,Solvent Blank,2.22,Tryptophan,Failed,726,726,---,---,Blank,P2
201026_MIA_001b001.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_002b.xms,QC_mix_00,2.221,Tryptophan,Missing,0,---,---,---,Analysis,P2
201026_MIA_131b.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_132b.xms,Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_133b.xms,0.05 mg/L stric_v13#1,2.198,Tryptophan,Failed,31987,18.459,50,-63.083,Calibration,P2
201026_MIA_134b.xms,0.1 mg/L stric_v13#2,2.221,Tryptophan,Failed,39527,85.995,100,-14.005,Calibration,P2
201026_MIA_135b.xms,0.25 mg/L stric_v13#3,2.219,Tryptophan,Failed,59989,244.941,250,-2.024,Calibration,P2
201026_MIA_136b.xms,0.5 mg/L stric_v13#4,2.222,Tryptophan,Failed,88495,501.206,500,0.241,Calibration,P2
201026_MIA_137b.xms,1 mg/L stric_v13#5,2.202,Tryptophan,Failed,177481,1005.519,1000,0.552,Calibration,P2
201026_MIA_138b.xms,2.5 mg/L stric_v13#6,2.209,Tryptophan,Failed,328990,2260.385,2500,-9.585,Calibration,P2
201026_MIA_139b.xms,5 mg/L stric_v13#7,2.21,Tryptophan,Failed,867217,6489.568,5000,29.791,Calibration,P2
201026_MIA_140b.xms,10 mg/L stric_v13#8,2.194,Tryptophan,Failed,1.46E+06,12001.759,10000,20.018,Calibration,P2
201026_MIA_141b.xms,25 mg/L stric_v13#9,2.213,Tryptophan,Failed,3.75E+06,29820.484,25000,19.282,Calibration,P2
201026_MIA_142b.xms,50 mg/L stric_v13#10,2.208,Tryptophan,Failed,7.73E+06,55682.016,50000,11.364,Calibration,P2
201026_MIA_143b.xms,Solvent Blank,2.204,Tryptophan,Failed,3397,6916.469,---,---,Blank,P2
201026_MIA_143b001.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_143b002.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_144b.xms,ISY_CYC_P2_A1,2.19,Tryptophan,Failed,3507,N/A,---,---,Analysis,P2
201026_MIA_145b.xms,ISY_CYC_P2_A2,2.199,Tryptophan,Failed,10479,N/A,---,---,Analysis,P2
201026_MIA_146.xms,ISY_CYC_P2_A3,2.183,Tryptophan,Failed,10265,N/A,---,---,Analysis,P2
201026_MIA_147.xms,ISY_CYC_P2_A4,2.206,Tryptophan,Failed,50259,N/A,---,---,Analysis,P2
201026_MIA_148.xms,ISY_CYC_P2_A5,2.183,Tryptophan,Failed,9502,N/A,---,---,Analysis,P2
201026_MIA_149.xms,ISY_CYC_P2_A6,2.259,Tryptophan,Failed,616,N/A,---,---,Analysis,P2
201026_MIA_150.xms,ISY_CYC_P2_A7,2.178,Tryptophan,Failed,6610,N/A,---,---,Analysis,P2
201026_MIA_151.xms,ISY_CYC_P2_A8,2.179,Tryptophan,Failed,12382,N/A,---,---,Analysis,P2
201026_MIA_152.xms,ISY_CYC_P2_A9,2.177,Tryptophan,Failed,132235,N/A,---,---,Analysis,P2
201026_MIA_153.xms,ISY_CYC_P2_A10,2.19,Tryptophan,Failed,1.19E+06,5458.799,---,---,Analysis,P2
201026_MIA_154.xms,ISY_CYC_P2_A11,2.26,Tryptophan,Failed,4007,N/A,---,---,Analysis,P2
201026_MIA_155.xms,ISY_CYC_P2_A12,2.199,Tryptophan,Failed,6070,N/A,---,---,Analysis,P2
201026_MIA_156.xms,QC_mix_07,2.221,Tryptophan,Missing,0,---,1000,N/A,Verification,P2
201026_MIA_157.xms,ISY_CYC_P2_B1,2.194,Tryptophan,Failed,6093,N/A,---,---,Analysis,P2
201026_MIA_158.xms,ISY_CYC_P2_B2,2.208,Tryptophan,Failed,6833,N/A,---,---,Analysis,P2
201026_MIA_159.xms,ISY_CYC_P2_B3,2.213,Tryptophan,Failed,5479,N/A,---,---,Analysis,P2
201026_MIA_160.xms,ISY_CYC_P2_B4,2.207,Tryptophan,Failed,1.69E+06,17085.314,---,---,Analysis,P2
201026_MIA_161.xms,ISY_CYC_P2_B5,2.209,Tryptophan,Failed,576405,2451.278,---,---,Analysis,P2
201026_MIA_162.xms,ISY_CYC_P2_B6,2.213,Tryptophan,Failed,1.22E+06,10335.706,---,---,Analysis,P2
201026_MIA_163.xms,ISY_CYC_P2_B7,2.212,Tryptophan,Failed,425002,N/A,---,---,Analysis,P2
201026_MIA_164.xms,ISY_CYC_P2_B8,2.209,Tryptophan,Failed,256862,N/A,---,---,Analysis,P2
201026_MIA_165.xms,ISY_CYC_P2_B9,2.194,Tryptophan,Failed,11195,N/A,---,---,Analysis,P2
201026_MIA_166.xms,ISY_CYC_P2_B10,2.213,Tryptophan,Failed,6438,N/A,---,---,Analysis,P2
201026_MIA_167.xms,ISY_CYC_P2_B11,2.202,Tryptophan,Failed,26366,N/A,---,---,Analysis,P2
201026_MIA_168.xms,ISY_CYC_P2_B12,2.193,Tryptophan,Failed,11771,N/A,---,---,Analysis,P2
201026_MIA_169.xms,QC_mix_08,2.221,Tryptophan,Missing,0,---,1000,N/A,Verification,P2
201026_MIA_170.xms,ISY_CYC_P2_C1,2.189,Tryptophan,Identified,18760,N/A,---,---,Analysis,P2
201026_MIA_171.xms,ISY_CYC_P2_C2,2.214,Tryptophan,Failed,4.07E+06,27502.729,---,---,Analysis,P2
201026_MIA_172.xms,ISY_CYC_P2_C3,2.204,Tryptophan,Failed,9496,N/A,---,---,Analysis,P2
201026_MIA_173.xms,ISY_CYC_P2_C4,2.199,Tryptophan,Failed,761942,1534.137,---,---,Analysis,P2
201026_MIA_174.xms,ISY_CYC_P2_C5,2.215,Tryptophan,Failed,56220,N/A,---,---,Analysis,P2
201026_MIA_175.xms,ISY_CYC_P2_C6,2.209,Tryptophan,Failed,6440,N/A,---,---,Analysis,P2
201026_MIA_176.xms,ISY_CYC_P2_C7,2.198,Tryptophan,Failed,10981,N/A,---,---,Analysis,P2
201026_MIA_177.xms,ISY_CYC_P2_C8,2.2,Tryptophan,Failed,15287,N/A,---,---,Analysis,P2
201026_MIA_178.xms,ISY_CYC_P2_C9,2.197,Tryptophan,Failed,8376,N/A,---,---,Analysis,P2
201026_MIA_179.xms,ISY_CYC_P2_C10,2.202,Tryptophan,Failed,649635,1538.026,---,---,Analysis,P2
201026_MIA_180.xms,ISY_CYC_P2_C11,2.209,Tryptophan,Failed,94116,N/A,---,---,Analysis,P2
201026_MIA_181.xms,ISY_CYC_P2_C12,2.203,Tryptophan,Failed,8022,N/A,---,---,Analysis,P2
201026_MIA_182.xms,QC_mix_09,2.221,Tryptophan,Missing,0,---,1000,N/A,Verification,P2
201026_MIA_183.xms,ISY_CYC_P2_D1,2.214,Tryptophan,Failed,127605,N/A,---,---,Analysis,P2
201026_MIA_184.xms,ISY_CYC_P2_D2,2.211,Tryptophan,Failed,1.92E+06,11568.901,---,---,Analysis,P2
201026_MIA_185.xms,ISY_CYC_P2_D3,2.181,Tryptophan,Failed,11539,N/A,---,---,Analysis,P2
201026_MIA_186.xms,ISY_CYC_P2_D4,2.182,Tryptophan,Failed,3.74E+06,25248.93,---,---,Analysis,P2
201026_MIA_187.xms,ISY_CYC_P2_D5,2.184,Tryptophan,Failed,541820,542.959,---,---,Analysis,P2
201026_MIA_188.xms,ISY_CYC_P2_D6,2.193,Tryptophan,Failed,8994,N/A,---,---,Analysis,P2
201026_MIA_189.xms,ISY_CYC_P2_D7,2.172,Tryptophan,Failed,19006,N/A,---,---,Analysis,P2
201026_MIA_190.xms,ISY_CYC_P2_D8,2.2,Tryptophan,Failed,3348,N/A,---,---,Analysis,P2
201026_MIA_191.xms,ISY_CYC_P2_D9,2.2,Tryptophan,Failed,112691,N/A,---,---,Analysis,P2
201026_MIA_192.xms,ISY_CYC_P2_D10,2.197,Tryptophan,Failed,806935,2930.069,---,---,Analysis,P2
201026_MIA_193.xms,ISY_CYC_P2_D11,2.177,Tryptophan,Failed,82914,N/A,---,---,Analysis,P2
201026_MIA_194.xms,ISY_CYC_P2_D12,2.196,Tryptophan,Failed,3.87E+06,18048.35,---,---,Analysis,P2
201026_MIA_195.xms,Solvent Blank,2.191,Tryptophan,Failed,17269,451.675,---,---,Blank,P2
201026_MIA_195001.xms,Solvent Blank,2.212,Tryptophan,Failed,1647,310.602,---,---,Blank,P2
201026_MIA_196.xms,Blank,2.327,Tryptophan,Failed,548,280.015,---,---,Blank,P2
201026_MIA_197.xms,0.05 mg/L stric_v13#1,2.222,Tryptophan,Failed,43784,27.477,50,-45.046,Calibration,P2
201026_MIA_198.xms,0.1 mg/L stric_v13#2,2.207,Tryptophan,Failed,60769,60.456,100,-39.544,Calibration,P2
201026_MIA_199.xms,0.25 mg/L stric_v13#3,2.206,Tryptophan,Failed,74270,260.534,250,4.214,Calibration,P2
201026_MIA_200.xms,0.5 mg/L stric_v13#4,2.196,Tryptophan,Failed,91092,514.884,500,2.977,Calibration,P2
201026_MIA_201.xms,1 mg/L stric_v13#5,2.207,Tryptophan,Failed,149094,1042.681,1000,4.268,Calibration,P2
201026_MIA_202.xms,2.5 mg/L stric_v13#6,2.189,Tryptophan,Failed,298476,2703.231,2500,8.129,Calibration,P2
201026_MIA_203.xms,5 mg/L stric_v13#7,2.194,Tryptophan,Failed,769691,6987.3,5000,39.746,Calibration,P2
201026_MIA_204.xms,10 mg/L stric_v13#8,2.206,Tryptophan,Failed,1.28E+06,10532.314,10000,5.323,Calibration,P2
201026_MIA_205.xms,25 mg/L stric_v13#9,2.203,Tryptophan,Failed,3.41E+06,30330.57,25000,21.322,Calibration,P2
201026_MIA_206.xms,50 mg/L stric_v13#10,2.19,Tryptophan,Failed,7.45E+06,71483.438,50000,42.967,Calibration,P2
201026_MIA_207.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_207001.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_207002.xms,Solvent Blank,2.206,Tryptophan,Failed,652,1067.892,---,---,Blank,P2
201026_MIA_208.xms,ISY_CYC_P2_E1,2.2,Tryptophan,Failed,1.13E+06,5962.326,---,---,Analysis,P2
201026_MIA_209.xms,ISY_CYC_P2_E2,2.207,Tryptophan,Failed,2.32E+06,18293.258,---,---,Analysis,P2
201026_MIA_210.xms,ISY_CYC_P2_E3,2.21,Tryptophan,Failed,3.41E+06,22430.674,---,---,Analysis,P2
201026_MIA_211.xms,ISY_CYC_P2_E4,2.213,Tryptophan,Failed,2.14E+06,13587.199,---,---,Analysis,P2
201026_MIA_212.xms,ISY_CYC_P2_E5,2.199,Tryptophan,Failed,520738,867.661,---,---,Analysis,P2
201026_MIA_213.xms,ISY_CYC_P2_E6,2.213,Tryptophan,Failed,11588,N/A,---,---,Analysis,P2
201026_MIA_214.xms,ISY_CYC_P2_E7,2.209,Tryptophan,Failed,128651,N/A,---,---,Analysis,P2
201026_MIA_215.xms,ISY_CYC_P2_E8,2.199,Tryptophan,Failed,6482,N/A,---,---,Analysis,P2
201026_MIA_216.xms,ISY_CYC_P2_E9,2.201,Tryptophan,Failed,6079,N/A,---,---,Analysis,P2
201026_MIA_217.xms,ISY_CYC_P2_E10,2.18,Tryptophan,Failed,366713,N/A,---,---,Analysis,P2
201026_MIA_218.xms,ISY_CYC_P2_E11,2.181,Tryptophan,Failed,4852,N/A,---,---,Analysis,P2
201026_MIA_219.xms,ISY_CYC_P2_E12,2.18,Tryptophan,Failed,2.17E+06,15290.55,---,---,Analysis,P2
201026_MIA_220.xms,QC_mix_10,2.221,Tryptophan,Missing,0,---,1000,N/A,Verification,P2
201026_MIA_221.xms,ISY_CYC_P2_F1,2.184,Tryptophan,Failed,226148,N/A,---,---,Analysis,P2
201026_MIA_222.xms,ISY_CYC_P2_F2,2.178,Tryptophan,Identified,12547,N/A,---,---,Analysis,P2
201026_MIA_223.xms,ISY_CYC_P2_F3,2.195,Tryptophan,Failed,169316,N/A,---,---,Analysis,P2
201026_MIA_224.xms,ISY_CYC_P2_F4,2.192,Tryptophan,Failed,404346,1121.733,---,---,Analysis,P2
201026_MIA_225.xms,ISY_CYC_P2_F5,2.214,Tryptophan,Failed,506716,1738.419,---,---,Analysis,P2
201026_MIA_226.xms,ISY_CYC_P2_F6,2.211,Tryptophan,Failed,262951,N/A,---,---,Analysis,P2
201026_MIA_227.xms,ISY_CYC_P2_F7,2.194,Tryptophan,Failed,2.45E+06,22584.719,---,---,Analysis,P2
201026_MIA_228.xms,ISY_CYC_P2_F8,2.202,Tryptophan,Failed,53003,N/A,---,---,Analysis,P2
201026_MIA_229.xms,ISY_CYC_P2_F9,2.195,Tryptophan,Failed,11450,N/A,---,---,Analysis,P2
201026_MIA_230.xms,ISY_CYC_P2_F10,2.208,Tryptophan,Failed,623117,2223.802,---,---,Analysis,P2
201026_MIA_231.xms,ISY_CYC_P2_F11,2.207,Tryptophan,Failed,629140,1628.959,---,---,Analysis,P2
201026_MIA_232.xms,ISY_CYC_P2_F12,2.192,Tryptophan,Failed,47847,N/A,---,---,Analysis,P2
201026_MIA_233.xms,QC_mix_11,2.221,Tryptophan,Missing,0,---,1000,N/A,Verification,P2
201026_MIA_234.xms,ISY_CYC_P2_G1,2.203,Tryptophan,Failed,818286,3600.311,---,---,Analysis,P2
201026_MIA_235.xms,ISY_CYC_P2_G2,2.209,Tryptophan,Failed,4259,N/A,---,---,Analysis,P2
201026_MIA_236.xms,ISY_CYC_P2_G3,2.197,Tryptophan,Failed,318486,N/A,---,---,Analysis,P2
201026_MIA_237.xms,ISY_CYC_P2_G4,2.206,Tryptophan,Failed,590707,1799.331,---,---,Analysis,P2
201026_MIA_238.xms,ISY_CYC_P2_G5,2.204,Tryptophan,Failed,474147,724.275,---,---,Analysis,P2
201026_MIA_239.xms,ISY_CYC_P2_G6,2.198,Tryptophan,Failed,5066,N/A,---,---,Analysis,P2
201026_MIA_240.xms,ISY_CYC_P2_H1,2.194,Tryptophan,Failed,937198,5902.147,---,---,Analysis,P2
201026_MIA_241.xms,ISY_CYC_P2_H2,2.196,Tryptophan,Failed,728868,4068.055,---,---,Analysis,P2
201026_MIA_242.xms,ISY_CYC_P2_H3,2.208,Tryptophan,Failed,773255,1034.669,---,---,Analysis,P2
201026_MIA_243.xms,ISY_CYC_P2_H4,2.184,Tryptophan,Failed,7415,N/A,---,---,Analysis,P2
201026_MIA_244.xms,ISY_CYC_P2_H5,2.195,Tryptophan,Failed,3903,N/A,---,---,Analysis,P2
201026_MIA_245.xms,ISY_CYC_P2_H6,2.209,Tryptophan,Failed,3239,N/A,---,---,Analysis,P2
201026_MIA_246.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_246001.xms,Solvent Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_247.xms,Blank,2.221,Tryptophan,Missing,0,---,---,---,Blank,P2
201026_MIA_248.xms,0.05 mg/L stric_v13#1,2.206,Tryptophan,Failed,29450,57.667,50,15.334,Calibration,P2
201026_MIA_249.xms,0.1 mg/L stric_v13#2,2.192,Tryptophan,Failed,37554,83.797,100,-16.203,Calibration,P2
